year_month,export_amount,import_amount,trade_balance,country_name,year_month
2024-01-31,1682458,0,1682458,세인트 마틴,2024-01
2024-01-31,1630568,1670529,-39961,아르메니아,2024-01
2024-01-31,1602448,6567141,-4964693,에티오피아,2024-01
2024-01-31,1552918,29629,1523289,팔레스타인 해방기구,2024-01
2024-01-31,1503712,14736,1488976,바베이도스,2024-01
2024-01-31,1357068,6940,1350128,지부티,2024-01
2024-01-31,1345022,34096,1310926,니제르,2024-01
2024-01-31,1309266,177811,1131455,아프카니스탄,2024-01
2024-01-31,1235511,25237688,-24002177,뉴 칼레도니아,2024-01
2024-01-31,1234440,28771,1205669,르완다,2024-01
2024-01-31,1219894,291,1219603,바하마,2024-01
2024-01-31,1119653,1935279,-815626,모리타니,2024-01
2024-01-31,1109225,90,1109135,영령 버진군도,2024-01
2024-01-31,997484,59,997425,마티니크,2024-01
2024-01-31,989141,219386,769755,투발루,2024-01
2024-01-31,978421,260969,717452,바누아투,2024-01
2024-01-31,930340,0,930340,몰디브,2024-01
2024-01-31,929963,6521,923442,말리,2024-01
2024-01-31,897242,592625,304617,아메리칸 사모아,2024-01
2024-01-31,859091,59,859032,베닝,2024-01
2024-01-31,835073,366,834707,벨리제,2024-01
2024-01-31,824682,512,824170,큐라소,2024-01
2024-01-31,780636,230169,550467,북마리아나 군도,2024-01
2024-01-31,764763,1773905,-1009142,쿠바,2024-01
2024-01-31,683768,11721,672047,시리아,2024-01
2024-01-31,666814,74443,592371,나미비아,2024-01
2024-01-31,643299,201635,441664,안티가 바부다,2024-01
2024-01-31,641795,3496238,-2854443,보스니아-헤르체고비나,2024-01
2024-01-31,638536,0,638536,과델로프,2024-01
2024-01-31,632539,1365464,-732925,리히텐슈타인,2024-01
2024-01-31,576695,2468777,-1892082,마이크로네시아,2024-01
2024-01-31,571950,0,571950,투르크멘,2024-01
2024-01-31,567208,29148,538060,소말리아,2024-01
2024-01-31,544750,33813,510937,팔라우,2024-01
2024-01-31,538780,350,538430,영령 캐이맨 군도,2024-01
2024-01-31,533177,2494537,-1961360,솔로몬 군도,2024-01
2024-01-31,459818,678732,-218914,감비아,2024-01
2024-01-31,439681,423857,15824,키리바티,2024-01
2024-01-31,418044,0,418044,불령 가이아나,2024-01
2024-01-31,382385,0,382385,그레나다,2024-01
2024-01-31,355910,0,355910,세인트 루시아,2024-01
2024-01-31,339043,0,339043,부탄,2024-01
2024-01-31,315613,0,315613,챠드,2024-01
2024-01-31,309651,1950,307701,도미니카,2024-01
2024-01-31,305731,414180,-108449,마세도니아,2024-01
2024-01-31,276326,77928665,-77652339,적도 기니,2024-01
2024-01-31,233728,0,233728,남수단,2024-01
2024-01-31,211328,217724,-6396,세이쉘,2024-01
2024-01-31,193992,818942,-624950,시에라 리온,2024-01
2024-01-31,168538,727,167811,지브랄타,2024-01
2024-01-31,159443,0,159443,메요트,2024-01
2024-01-31,146374,22,146352,카보 베르데,2024-01
2024-01-31,133979,317,133662,세인트 키츠 네비스,2024-01
2024-01-31,125114,10776,114338,스와질랜드,2024-01
2024-01-31,124771,482934,-358163,수리남,2024-01
2024-01-31,91082,12060,79022,보츠와나,2024-01
2024-01-31,77474,0,77474,세인트마틴(생마르탱),2024-01
2024-01-31,52360,551,51809,투르크 & 카이코스 군도,2024-01
2024-01-31,48113,432,47681,네덜란드 열도,2024-01
2024-01-31,45260,152438,-107178,통가,2024-01
2024-01-31,42195,0,42195,안타티카,2024-01
2024-01-31,41617,2806,38811,티모르,2024-01
2024-01-31,34934,1031293,-996359,산마리노,2024-01
2024-01-31,24636,487,24149,부룬디,2024-01
2024-01-31,13103,151,12952,세인트 빈센트 그레나딘,2024-01
2024-01-31,12420,0,12420,포클랜드 군도,2024-01
2024-01-31,12149,0,12149,나우루,2024-01
2024-01-31,10111,41,10070,에리트리아,2024-01
2024-01-31,7125,1691,5434,건지,2024-01
2024-01-31,4937,205129,-200192,그린랜드,2024-01
2024-01-31,4480,3027,1453,코모로스,2024-01
2024-01-31,1879,1451,428,안도라,2024-01
2024-01-31,1477,158,1319,미령 버진군도,2024-01
2024-01-31,1140,0,1140,파로에 군도,2024-01
2024-01-31,627,0,627,보네르 신트외스타티위스,2024-01
2024-01-31,531,0,531,중앙아프리카공화국,2024-01
2024-01-31,332,5575,-5243,레소토,2024-01
2024-01-31,138,273042,-272904,모나코,2024-01
2024-01-31,137,200,-63,저어지,2024-01
2024-01-31,100,0,100,앙귈라,2024-01
2024-01-31,54,0,54,영령 인도양,2024-01
2024-01-31,20,0,20,상토메 프린스페,2024-01
2024-01-31,0,79458,-79458,기네비소,2024-01
2024-01-31,0,19719,-19719,세인트 헬레나,2024-01
2024-01-31,0,693,-693,토켈라우,2024-01
2024-01-31,0,32171,-32171,니우에,2024-01
2024-01-31,0,1652,-1652,세인트 바르탤르미,2024-01
2024-01-31,0,4381,-4381,맨섬,2024-01
2024-01-31,0,583,-583,쿡 아일랜드,2024-01
2024-01-31,0,156,-156,불령 남부지역,2024-01
2024-02-29,9809052632,5612523135,4196529497,미국,2024-02
2024-02-29,9644036815,9429122808,214914007,중국,2024-02
2024-02-29,4207879953,2127366893,2080513060,베트남,2024-02
2024-02-29,2983274078,222994352,2760279726,홍콩,2024-02
2024-02-29,2374211317,3722297932,-1348086615,일본,2024-02
2024-02-29,1531944766,2191751275,-659806509,대만,2024-02
2024-02-29,1474545406,557305743,917239663,인도,2024-02
2024-02-29,1259267427,2338062639,-1078795212,호주,2024-02
2024-02-29,1116630494,796749161,319881333,싱가포르,2024-02
2024-02-29,1091333973,420913498,670420475,멕시코,2024-02
2024-02-29,938590866,1116085286,-177494420,말레이시아,2024-02
2024-02-29,871714415,397651997,474062418,필리핀,2024-02
2024-02-29,850552349,1732735869,-882183520,독일,2024-02
2024-02-29,807827333,82476506,725350827,튀르키예,2024-02
2024-02-29,771374463,554625510,216748953,캐나다,2024-02
2024-02-29,682255240,603016229,79239011,러시아 연방,2024-02
2024-02-29,681344196,1066665101,-385320905,인도네시아,2024-02
2024-02-29,608839060,554798428,54040632,태국,2024-02
2024-02-29,606942940,45489970,561452970,몰타,2024-02
2024-02-29,587082766,564399590,22683176,네덜란드,2024-02
2024-02-29,531683554,540493395,-8809841,영국,2024-02
2024-02-29,499909009,73925794,425983215,헝가리,2024-02
2024-02-29,495449081,80697257,414751824,폴란드,2024-02
2024-02-29,412913515,662163878,-249250363,브라질,2024-02
2024-02-29,410379335,1379498191,-969118856,아랍에미리트 연합,2024-02
2024-02-29,409281432,2367819453,-1958538021,사우디아라비아,2024-02
2024-02-29,397849860,602865851,-205015991,이탈리아,2024-02
2024-02-29,380642954,112108283,268534671,벨기에,2024-02
2024-02-29,334998110,544239400,-209241290,프랑스,2024-02
2024-02-29,302020300,40102,301980198,라이베리아,2024-02
2024-02-29,298714842,138858008,159856834,뉴질랜드,2024-02
2024-02-29,294308665,101608212,192700453,체코공화국,2024-02
2024-02-29,279535389,167505179,112030210,스페인,2024-02
2024-02-29,254311740,77777146,176534594,슬로바키아,2024-02
2024-02-29,242676789,80789,242596000,마샬군도,2024-02
2024-02-29,177339496,3752589,173586907,파나마,2024-02
2024-02-29,177127169,552800312,-375673143,칠레,2024-02
2024-02-29,169479940,19240829,150239111,카자흐스탄,2024-02
2024-02-29,149347361,620535,148726826,우즈베키스탄,2024-02
2024-02-29,140815699,66972603,73843096,방글라데시,2024-02
2024-02-29,122128110,699082905,-576954795,이라크,2024-02
2024-02-29,119714763,11756,119703007,키르기스스탄,2024-02
2024-02-29,117936594,149401710,-31465116,스웨덴,2024-02
2024-02-29,116433132,8018296,108414836,슬로베니아,2024-02
2024-02-29,111399035,88466581,22932454,이집트,2024-02
2024-02-29,109878273,110476411,-598138,이스라엘,2024-02
2024-02-29,94943035,29546641,65396394,파키스탄,2024-02
2024-02-29,92178105,77505478,14672627,오스트리아,2024-02
2024-02-29,89908209,91637057,-1728848,에쿠아도르,2024-02
2024-02-29,88396620,261371731,-172975111,스위스,2024-02
2024-02-29,83384352,49136663,34247689,콜롬비아,2024-02
2024-02-29,82820846,29049667,53771179,푸에르토리코,2024-02
2024-02-29,80764660,35415561,45349099,포루투갈,2024-02
2024-02-29,75330622,2186698,73143924,토고,2024-02
2024-02-29,62447362,99213049,-36765687,루마니아,2024-02
2024-02-29,60261685,6664204,53597481,탄자니아,2024-02
2024-02-29,56295514,288087504,-231791990,남아프리카공화국,2024-02
2024-02-29,51988855,334269779,-282280924,페루,2024-02
2024-02-29,50247901,81458906,-31211005,나이지리아,2024-02
2024-02-29,48831840,1147373393,-1098541553,카타르,2024-02
2024-02-29,48359184,109555553,-61196369,아일랜드,2024-02
2024-02-29,47459414,1130249,46329165,요르단,2024-02
2024-02-29,47337745,49024349,-1686604,캄보디아,2024-02
2024-02-29,41119736,6527556,34592180,그리스,2024-02
2024-02-29,37761232,1653244,36107988,몽골,2024-02
2024-02-29,33995369,75832354,-41836985,덴마크,2024-02
2024-02-29,33810203,5775123,28035080,리투아니아,2024-02
2024-02-29,32871027,144524215,-111653188,노르웨이,2024-02
2024-02-29,32347901,890078567,-857730666,쿠웨이트,2024-02
2024-02-29,31077065,518814491,-487737426,오만,2024-02
2024-02-29,29850358,49544342,-19693984,우크라이나,2024-02
2024-02-29,26411395,6844390,19567005,도미니카 공화국,2024-02
2024-02-29,25972945,4685324,21287621,과테말라,2024-02
2024-02-29,25693363,16453544,9239819,모로코,2024-02
2024-02-29,25588233,53929452,-28341219,미얀마,2024-02
2024-02-29,22170995,1040657,21130338,리비아,2024-02
2024-02-29,21868991,520900,21348091,괌,2024-02
2024-02-29,21535995,442416,21093579,아제르바이잔,2024-02
2024-02-29,20857808,663348,20194460,알바니아,2024-02
2024-02-29,20223523,277730094,-257506571,알제리,2024-02
2024-02-29,20132594,79324336,-59191742,아르헨티나,2024-02
2024-02-29,19092872,12928476,6164396,코스타리카,2024-02
2024-02-29,17445022,1690679,15754343,가나,2024-02
2024-02-29,16697340,30652550,-13955210,세르비아,2024-02
2024-02-29,15367424,54824707,-39457283,핀란드,2024-02
2024-02-29,15285375,584359,14701016,코트디봐르,2024-02
2024-02-29,14856393,580041,14276352,네팔,2024-02
2024-02-29,14695230,24193705,-9498475,온두라스,2024-02
2024-02-29,14385419,27014398,-12628979,불가리아,2024-02
2024-02-29,14238707,1581712,12656995,엘살바도르,2024-02
2024-02-29,13933247,2479540,11453707,케냐,2024-02
2024-02-29,13925846,1301,13924545,타지크,2024-02
2024-02-29,13820778,2189565,11631213,조지아,2024-02
2024-02-29,12413112,421176,11991936,이란,2024-02
2024-02-29,11787555,20538922,-8751367,바레인,2024-02
2024-02-29,11714941,4916713,6798228,에티오피아,2024-02
2024-02-29,11158769,24077904,-12919135,스리랑카,2024-02
2024-02-29,9923427,14042353,-4118926,우루과이,2024-02
2024-02-29,8140428,8901604,-761176,튀니지,2024-02
2024-02-29,7934658,1280173,6654485,세네갈,2024-02
2024-02-29,7232061,1542497,5689564,레바논,2024-02
2024-02-29,6896980,588703,6308277,벨라루스,2024-02
2024-02-29,6704398,5550463,1153935,에스토니아,2024-02
2024-02-29,6121686,12156268,-6034582,라오스,2024-02
2024-02-29,6065040,5564390,500650,크로아티아,2024-02
2024-02-29,6041733,7989547,-1947814,몰도바,2024-02
2024-02-29,6015458,3793272,2222186,우간다,2024-02
2024-02-29,5981521,0,5981521,사모아,2024-02
2024-02-29,5896303,0,5896303,앙골라,2024-02
2024-02-29,5740190,25243323,-19503133,파라과이,2024-02
2024-02-29,5681571,64365121,-58683550,모잠비크,2024-02
2024-02-29,4804358,1189,4803169,자마이카,2024-02
2024-02-29,4588220,4030899,557321,라트비아,2024-02
2024-02-29,4376973,855505,3521468,베네주엘라,2024-02
2024-02-29,4294870,1020612,3274258,니카라과,2024-02
2024-02-29,4154278,612,4153666,투르크멘,2024-02
2024-02-29,3878778,1613360,2265418,사이프러스,2024-02
2024-02-29,3842929,41603097,-37760168,콩고민주공화국,2024-02
2024-02-29,3827014,8589099,-4762085,룩셈부르그,2024-02
2024-02-29,3517374,2068902,1448472,아이슬란드,2024-02
2024-02-29,3359404,27789080,-24429676,기타국,2024-02
2024-02-29,3356016,359667,2996349,카메룬,2024-02
2024-02-29,3285190,13089038,-9803848,트리니다드 토바고,2024-02
2024-02-29,3266611,52123811,-48857200,브루나이,2024-02
2024-02-29,3135579,641596,2493983,모리셔스,2024-02
2024-02-29,2919540,694040,2225500,부르키나 파소,2024-02
2024-02-29,2680441,15244398,-12563957,마다카스카르,2024-02
2024-02-29,2674703,4157315,-1482612,예맨,2024-02
2024-02-29,2632509,59985,2572524,아이티,2024-02
2024-02-29,2632461,13651013,-11018552,파푸아 뉴기니,2024-02
2024-02-29,2482250,3759653,-1277403,기니,2024-02
2024-02-29,2446416,85656,2360760,피지,2024-02
2024-02-29,2397380,4380,2393000,가이아나,2024-02
2024-02-29,2361421,347123,2014298,짐바브웨,2024-02
2024-02-29,2294562,170159,2124403,팔레스타인 해방기구,2024-02
2024-02-29,2279883,18574,2261309,아루바,2024-02
2024-02-29,2158583,3367,2155216,아프카니스탄,2024-02
2024-02-29,1984735,425,1984310,불령 리유니온 코모도 제도,2024-02
2024-02-29,1974635,62850,1911785,불령 폴리네시아,2024-02
2024-02-29,1897494,2200240,-302746,아르메니아,2024-02
2024-02-29,1890197,61324702,-59434505,볼리비아,2024-02
2024-02-29,1783408,33000,1750408,네덜란드 열도,2024-02
2024-02-29,1747268,604801,1142467,르완다,2024-02
2024-02-29,1721484,4082715,-2361231,잠비아,2024-02
2024-02-29,1638629,1842713,-204084,키리바티,2024-02
2024-02-29,1622679,107202,1515477,북마리아나 군도,2024-02
2024-02-29,1473479,0,1473479,지부티,2024-02
2024-02-29,1458941,26646,1432295,콩고,2024-02
2024-02-29,1272082,0,1272082,마티니크,2024-02
2024-02-29,1265172,10433,1254739,가봉,2024-02
2024-02-29,1261462,226566,1034896,시리아,2024-02
2024-02-29,1202946,17219304,-16016358,몬테네그로,2024-02
2024-02-29,1148761,0,1148761,큐라소,2024-02
2024-02-29,1102452,87,1102365,베닝,2024-02
2024-02-29,1057032,0,1057032,세인트 마틴,2024-02
2024-02-29,1026280,19460425,-18434145,뉴 칼레도니아,2024-02
2024-02-29,937913,1006,936907,몰디브,2024-02
2024-02-29,897410,303849,593561,마카오,2024-02
2024-02-29,842100,114856,727244,나미비아,2024-02
2024-02-29,838917,0,838917,소말리아,2024-02
2024-02-29,797086,27594,769492,벨리제,2024-02
2024-02-29,794228,4258,789970,바하마,2024-02
2024-02-29,712028,134757,577271,세이쉘,2024-02
2024-02-29,702818,1282820,-580002,리히텐슈타인,2024-02
2024-02-29,623919,1698500,-1074581,보스니아-헤르체고비나,2024-02
2024-02-29,614082,68,614014,아메리칸 사모아,2024-02
2024-02-29,602869,771780,-168911,모리타니,2024-02
2024-02-29,591737,0,591737,마이크로네시아,2024-02
2024-02-29,556528,10512,546016,안티가 바부다,2024-02
2024-02-29,556314,514714,41600,수단,2024-02
2024-02-29,538377,366568,171809,쿠바,2024-02
2024-02-29,529434,866937,-337503,부탄,2024-02
2024-02-29,518233,0,518233,그레나다,2024-02
2024-02-29,506519,583,505936,남수단,2024-02
2024-02-29,505291,0,505291,솔로몬 군도,2024-02
2024-02-29,504693,1501130,-996437,시에라 리온,2024-02
2024-02-29,502109,538490,-36381,수리남,2024-02
2024-02-29,463956,16568,447388,팔라우,2024-02
2024-02-29,443890,11618,432272,바누아투,2024-02
2024-02-29,440209,0,440209,영령 캐이맨 군도,2024-02
2024-02-29,415301,0,415301,과델로프,2024-02
2024-02-29,413804,0,413804,불령 가이아나,2024-02
2024-02-29,366885,0,366885,바베이도스,2024-02
2024-02-29,347858,0,347858,세인트 루시아,2024-02
2024-02-29,340602,1001045,-660443,마세도니아,2024-02
2024-02-29,280853,3676,277177,투발루,2024-02
2024-02-29,279613,0,279613,세인트 빈센트 그레나딘,2024-02
2024-02-29,240246,163008,77238,스와질랜드,2024-02
2024-02-29,230585,0,230585,영령 버진군도,2024-02
2024-02-29,224010,13078,210932,버뮤다,2024-02
2024-02-29,218229,386185,-167956,감비아,2024-02
2024-02-29,179022,1139719,-960697,도미니카,2024-02
2024-02-29,172811,2664,170147,카보 베르데,2024-02
2024-02-29,153701,4498,149203,니제르,2024-02
2024-02-29,148935,3787279,-3638344,말라위,2024-02
2024-02-29,102525,0,102525,보츠와나,2024-02
2024-02-29,84308,4683,79625,세인트 키츠 네비스,2024-02
2024-02-29,82133,151241,-69108,산마리노,2024-02
2024-02-29,71004,633,70371,투르크 & 카이코스 군도,2024-02
2024-02-29,62008,1012,60996,상토메 프린스페,2024-02
2024-02-29,44528,446,44082,챠드,2024-02
2024-02-29,39442,60,39382,말리,2024-02
2024-02-29,36829,266,36563,나우루,2024-02
2024-02-29,36322,0,36322,코모로스,2024-02
2024-02-29,35418,2404,33014,안도라,2024-02
2024-02-29,33428,0,33428,지브랄타,2024-02
2024-02-29,31576,37813,-6237,티모르,2024-02
2024-02-29,25290,54,25236,통가,2024-02
2024-02-29,23973,307,23666,부룬디,2024-02
2024-02-29,15667,18,15649,세인트 바르탤르미,2024-02
2024-02-29,12116,35117621,-35105505,적도 기니,2024-02
2024-02-29,10380,4393,5987,레소토,2024-02
2024-02-29,6907,2952,3955,미령 버진군도,2024-02
2024-02-29,5296,119406,-114110,그린랜드,2024-02
2024-02-29,1719,1968,-249,건지,2024-02
2024-02-29,1590,0,1590,중앙아프리카공화국,2024-02
2024-02-29,1334,331,1003,저어지,2024-02
2024-02-29,938,432,506,세인트마틴(생마르탱),2024-02
2024-02-29,900,0,900,쿡 아일랜드,2024-02
2024-02-29,739,0,739,안타티카,2024-02
2024-02-29,472,0,472,포클랜드 군도,2024-02
2024-02-29,139,213333,-213194,모나코,2024-02
2024-02-29,45,4454,-4409,앙귈라,2024-02
2024-02-29,40,0,40,파로에 군도,2024-02
2024-02-29,0,252,-252,니우에,2024-02
2024-02-29,0,66424,-66424,기네비소,2024-02
2024-02-29,0,2464,-2464,영령 인도양,2024-02
2024-02-29,0,12708,-12708,맨섬,2024-02
2024-02-29,0,288,-288,마이너 아우틀링 합중국 군도,2024-02
2024-02-29,0,572,-572,남조지아 & 남샌드위치 군도,2024-02
2024-02-29,0,145,-145,보빗군도,2024-02
2024-03-31,10880792519,5975810637,4904981882,미국,2024-03
2024-03-31,10520354820,11409747500,-889392680,중국,2024-03
2024-03-31,4830493739,2313999928,2516493811,베트남,2024-03
2024-03-31,3698704701,291246508,3407458193,홍콩,2024-03
2024-03-31,2127248532,4080885372,-1953636840,일본,2024-03
2024-03-31,1988527762,2129273601,-140745839,대만,2024-03
